"R08926"," H+ +  L-Fucono-1,5-lactone <=>  6-Deoxy-L-galactose"
"R09048","3 H2O + 4 L-Alanine +  17-Oxosparteine <=> 4 Pyruvate + 3 Cadaverine"
"R09049"," Lupanine <=>  17-Oxosparteine"
"R09078"," (S)-Acetoin <=>  H+ +  Diacetyl"
"R09081"," CO2 +  Spermidine <=>  Carboxyspermidine"
"R09094"," CO2 <=>  Formate"
"R09097"," H+ +  Propanoyl-CoA <=>  CoA +  Propanal"
"R09107"," Acetate +  L-Citrulline <=>  H2O +  N-Acetyl-L-citrulline"
"R09126"," Formate +  Maleamate <=>  H2O +  N-Formylmaleamic acid"
"R09186"," H2O +  2,5-Dioxopentanoate <=>  2-Dehydro-3-deoxy-D-xylonate"
"R09238"," Pyruvate +  (S)-Methylmalonate semialdehyde <=>  H2O +  cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate"
"R09253"," Ammonia +  2,5-Dioxopentanoate <=>  2-Oxo-4-hydroxy-5-aminovalerate"
"R09273"," Methanol +  (1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate <=>  H2O +  4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"
"R09274"," Methanol +  2-Pyrone-4,6-dicarboxylate <=>  4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"
"R09282"," (3S)-Citramalyl-CoA <=>  H2O +  3-Methylfumaryl-CoA"
"R09283"," 3-Methylfumaryl-CoA <=>  2-Methylfumaryl-CoA"
"R09292"," (2S)-Methylsuccinyl-CoA <=>  (2R)-Ethylmalonyl-CoA"
"R09447"," H+ +  D-Glucarate <=>  H2O +  D-Glucuronate"
"R09477"," H+ +  D-Xylose <=>  Xylitol"
"R09483"," CO2 +  Acetate <=>  Malonate"
"R09524"," Acetyl-CoA +  H+ +  Acetaldehyde <=>  CoA +  Acetoin"
"R09527"," CoA +  CO2 +  Acetoacetyl-CoA <=>  Acetyl-CoA +  Malonyl-CoA"
"R09540","2 H2O + 2 Monodehydroascorbate <=>  Hydrogen peroxide + 2 Ascorbate"
"R09545","2 H+ +  (2R)-3-Sulfolactate <=>  H2O +  (R)-2,3-Dihydroxypropane-1-sulfonate"
"R09648"," Ammonia +  beta-Alanine <=>  H2O +  beta-Alaninamide"
"R09650"," Ammonia +  L-Proline <=>  H2O +  L-Prolinamide"
"R09680"," Ammonia +  L-Pipecolate <=>  H2O +  (S)-Piperidine-2-carboxamide"
"R09683"," Ammonia +  Oxaloacetate <=>  threo-3-Hydroxy-D-aspartate"
"R09717"," Glycine +  Glyoxylate <=>  threo-3-Hydroxy-D-aspartate"
"R09718"," Glycine +  Glyoxylate <=>  D-erythro-3-Hydroxyaspartate"
"R09720"," Homoisocitrate <=>  (R)-2-Hydroxybutane-1,2,4-tricarboxylate"
"R09748","[]"
"R09751"," H2O +  Nitrate + 2 Nitric oxide <=> 3 Nitrite"
"R09794"," CO2 +  Pyrrole <=>  Pyrrole-2-carboxylate"
"R09795"," HCO3- +  Pyrrole <=>  H2O +  Pyrrole-2-carboxylate"
"R09796"," H2O +  Methylglyoxal <=>  (R)-Lactate"
"R09800"," N-alpha-Acetyl-L-2,4-diaminobutyrate <=>  H2O +  Ectoine"
"R09801"," Acetate +  L-2,4-Diaminobutanoate <=>  H2O +  N-alpha-Acetyl-L-2,4-diaminobutyrate"
"R09805"," L-Aspartate +  H+ <=>  H2O +  L-Aspartate 4-semialdehyde"
"R09808"," Nitrogen +  Nitrous oxide <=>  Nitric oxide +  Azide"
"R09839"," Acetyl-CoA +  5-Carboxy-2-pentenoyl-CoA <=>  CoA +  3-Oxo-5,6-dehydrosuberyl-CoA"
"R09947"," Carbamate +  (Z)-3-Peroxyaminoacrylate <=>  H2O +  (Z)-3-Ureidoacrylate peracid"
"R09948"," CO2 +  Ammonia +  (Z)-3-Peroxyaminoacrylate <=>  H2O +  (Z)-3-Ureidoacrylate peracid"
"R09958"," CO2 +  Butanoyl-CoA <=>  (2S)-Ethylmalonyl-CoA"
"R09960"," H2O +  (2Z,4Z)-2-Hydroxyhexa-2,4-dienoate <=>  4-Hydroxy-2-oxohexanoic acid"
"R09979"," (2R)-Ethylmalonyl-CoA <=>  (2S)-Ethylmalonyl-CoA"
"R09980"," Carbamate +  Aminoacrylate <=>  H2O +  Ureidoacrylate"
"R09981"," H2O +  Ureidoacrylate <=>  H+ +  (Z)-3-Ureidoacrylate peracid"
"R09983"," Ammonia +  3-Oxopropanoate <=>  H2O +  Aminoacrylate"
"R10010"," (2R,3R)-3-Methylornithine <=>  L-Lysine"
"R10040"," beta-D-Glucose +  Acetone cyanohydrin <=>  H2O +  Linamarin"
"R10052"," CO2 +  H+ +  4-Methyl-2-oxopentanoate <=>  (2R,3S)-3-Isopropylmalate"
"R10054"," Ammonia +  H+ +  (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate <=>  L-Lysine"
"R10064"," H2O +  L-Glutamate +  1-Pyrroline <=>  2-Oxoglutarate +  Putrescine"
"R10079","2 CO2 +  Ammonia <=>  H+ +  HCO3- +  Cyanate"
"R10092"," H2O +  CO2 <=>  H+ +  HCO3-"
"R10111"," Nitrite +  2-Oxo-3-(5-oxofuran-2-ylidene)propanoate <=>  4-Nitro-6-oxohepta-2,4-dienedioate"
"R10135"," Maleylpyruvate <=>  H2O +  2-Oxo-3-(5-oxofuran-2-ylidene)propanoate"
"R10146","3 H2O +  Hydrogen sulfide <=> 3 H+ +  Sulfite"
"R10147"," H2O +  (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate <=>  Pyruvate +  L-Aspartate 4-semialdehyde"
"R10153"," 3-Aminopentanedioate <=>  L-Glutamate"
"R10161"," H+ +  Propenoyl-CoA <=>  Propanoyl-CoA"
"R10170"," alpha-Isopropylmalate <=>  (2R,3S)-3-Isopropylmalate"
"R10171","3 CoA + 3 CO2 +  3,5,7-Trioxododecanoyl-CoA <=> 3 Malonyl-CoA +  Hexanoyl-CoA"
"R10178"," L-Alanine +  Succinate semialdehyde <=>  Pyruvate +  4-Aminobutanoate"
"R10179"," Glycine +  Succinate semialdehyde <=>  Glyoxylate +  4-Aminobutanoate"
"R10210"," CoA +  2-Oxoglutarate <=>  H2O +  2-Oxoglutaryl-CoA"
"R10211"," 2-Oxoglutaryl-CoA <=>  H2O +  S-(5-Hydroxy-2-furoyl)-CoA"
"R10238"," H2O + 5 CoA + 5 CO2 +  5,7-Dihydroxy-2-methyl-4H-chromen-4-one <=> 5 Malonyl-CoA"
"R10245"," Ammonia +  Glyoxylate <=>  H2O +  Iminoglycine"
"R10277"," Ammonia +  L-Pipecolate <=>  L-Lysine"
"R10278"," CoA +  2,4-Dihydroxy-6-pentylbenzoate <=>  3,5,7-Trioxododecanoyl-CoA"
"R10283"," Pyruvate +  Glyoxylate <=>  (4S)-4-Hydroxy-2-oxoglutarate"
"R10305"," Acetate +  L-Cystathionine <=>  L-Homocysteine +  O-Acetyl-L-serine"
"R10343"," Acetyl-CoA +  Succinate <=>  Acetate +  Succinyl-CoA"
"R10347"," Urea +  Spermidine <=>  H2O +  N1-(3-Aminopropyl)agmatine"
"R10391"," (-)-threo-Iso(homo)2-citrate <=>  (R)-(Homo)2-citrate"
"R10392"," H2O +  cis-(Homo)2-aconitate <=>  (R)-(Homo)2-citrate"
"R10393"," (-)-threo-Iso(homo)2-citrate <=>  H2O +  cis-(Homo)2-aconitate"
"R10394"," (-)-threo-Iso(homo)3-citrate <=>  (R)-(Homo)3-citrate"
"R10395"," H2O +  cis-(Homo)3-aconitate <=>  (R)-(Homo)3-citrate"
"R10396"," (-)-threo-Iso(homo)3-citrate <=>  H2O +  cis-(Homo)3-aconitate"
"R10419"," H+ +  Sulfur <=>  Hydrogen sulfide"
"R10471","2 H2O +  Nitrogen <=>  Ammonia +  Nitrite"
"R10485"," CoA +  CO2 +  (2S,5S)-trans-Carboxymethylproline <=>  H2O +  Malonyl-CoA +  (S)-1-Pyrroline-5-carboxylate"
"R10504"," H+ +  (S)-Acetoin <=>  meso-2,3-Butanediol"
"R10505"," H+ +  (R)-Acetoin <=>  meso-2,3-Butanediol"
"R10507"," (S)-1-Pyrroline-5-carboxylate <=>  L-Proline"
"R10532"," H2O +  2-Dehydro-3-deoxy-L-galactonate <=>  L-Galactonate"
"R10534"," Hydrogen sulfide +  Carbonyl sulfide <=>  H2O +  Carbon disulfide"
"R10535"," CO2 +  Hydrogen sulfide <=>  H2O +  Carbonyl sulfide"
"R10538"," CO2 + 2 Hydrogen sulfide <=> 2 H2O +  Carbon disulfide"
"R10550"," Pyruvate +  L-Glyceraldehyde <=>  2-Dehydro-3-deoxy-L-galactonate"
"R10564"," Acetoacetate +  L-3-Aminobutyryl-CoA <=>  Acetyl-CoA +  (S)-5-Amino-3-oxohexanoic acid"
"R10565"," H+ +  D-Galacturonate <=>  L-Galactonate"
"R10600"," Acetate +  Itaconyl-CoA <=>  Acetyl-CoA +  Itaconate"
"R10604"," D-Galactonate <=>  H2O +  D-Galactono-1,5-lactone"
"R10612"," CoA +  (S)-Malate <=>  H2O +  L-Malyl-CoA"
"R10614"," Acetate +  Oxalyl-CoA <=>  Acetyl-CoA +  Oxalate"
"R10616"," Pyruvate +  D-Glyceraldehyde <=>  2-Dehydro-3-deoxy-D-galactonate"
"R10619"," alpha-D-Galactose <=>  D-Galactose"
"R10640"," Succinate +  (3R)-Citramalyl-CoA <=>  Succinyl-CoA +  (R)-2-Methylmalate"
"R10641"," Succinate +  (R)-Malyl-CoA <=>  Succinyl-CoA +  (R)-Malate"
"R10674"," Pyruvate +  Acetyl-CoA <=>  (3R)-Citramalyl-CoA"
"R10687"," L-Glutamate +  N-Acetyl-L-aspartate <=>  H2O +  N-Acetylaspartylglutamate"
"R10688"," L-Glutamate +  N-Acetylaspartylglutamate <=>  H2O +  N-Acetylaspartylglutamylglutamate"
"R10689"," L-Fuconate <=>  H2O +  L-Fucono-1,5-lactone"
"R10690"," H+ +  2,4-Diketo-3-deoxy-L-fuconate <=>  2-Dehydro-3-deoxy-L-fuconate"
"R10691"," Pyruvate +  (S)-Lactate <=>  H2O +  2,4-Diketo-3-deoxy-L-fuconate"
"R10696"," 2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA <=>  H2O +  6-Oxocyclohex-1-ene-1-carbonyl-CoA"
"R10699"," 7,8-Diaminononanoate +  L-2-Aminoadipate 6-semialdehyde <=>  L-Lysine +  8-Amino-7-oxononanoate"
"R10703"," H+ +  Acetone <=>  Propan-2-ol"
"R10705"," Acetate +  Methanol <=>  H2O +  Methyl acetate"
"R10715"," H+ +  Methylglyoxal <=>  (S)-Lactaldehyde"
"R10717"," H+ +  Hydroxyacetone <=>  Propane-1,2-diol"
"R10718"," Hydroxyacetone <=>  H+ +  Methylglyoxal"
"R10773"," H2O +  (2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate <=>  2-Amino-2-deoxy-D-gluconate"
"R10774"," (4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate <=>  (2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate"
"R10775"," Ammonia +  2-Dehydro-3-deoxy-D-gluconate <=>  H2O +  (4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate"
"R10777"," 3-Oxo-3-ureidoisobutyrate <=>  H2O +  5-Methylbarbiturate"
"R10778"," Urea +  Methylmalonate <=>  H2O +  3-Oxo-3-ureidoisobutyrate"
"R10782"," H2O +  Crotonoyl-CoA <=>  4-Hydroxybutyryl-CoA"
"R10809","2 D-Mannose <=>  H2O +  Mannobiose"
"R10817"," D-Fructose <=>  D-Psicose"
"R10818"," D-Sorbose <=>  D-Tagatose"
"R10841"," H+ +  D-Galactaro-1,5-lactone <=>  D-Galacturonate"
"R10842"," H+ +  D-Glucaro-1,5-lactone <=>  D-Glucuronate"
"R10846"," D-Galactaro-1,4-lactone <=>  D-Galactaro-1,5-lactone"
"R10847"," 5-Dehydro-4-deoxy-D-glucarate <=>  D-Galactaro-1,4-lactone"
"R10848"," H+ +  D-Fructuronate <=>  L-Gulonate"
